doctest/doctest doctest__doctest-881 problem_statement 334
doctest/doctest doctest__doctest-878 patch 250
doctest/doctest doctest__doctest-878 problem_statement 130
doctest/doctest doctest__doctest-634 patch 366
doctest/doctest doctest__doctest-634 test_patch 2845
doctest/doctest doctest__doctest-634 problem_statement 187
doctest/doctest doctest__doctest-634 hints_text 50
doctest/doctest doctest__doctest-625 patch 1101
doctest/doctest doctest__doctest-625 test_patch 21527
doctest/doctest doctest__doctest-625 problem_statement 154
zeux/meshoptimizer zeux__meshoptimizer-882 patch 1878
zeux/meshoptimizer zeux__meshoptimizer-882 test_patch 553
zeux/meshoptimizer zeux__meshoptimizer-882 problem_statement 55
zeux/meshoptimizer zeux__meshoptimizer-882 hints_text 609
zeux/meshoptimizer zeux__meshoptimizer-877 patch 1249
zeux/meshoptimizer zeux__meshoptimizer-877 problem_statement 18
zeux/meshoptimizer zeux__meshoptimizer-877 hints_text 285
zeux/meshoptimizer zeux__meshoptimizer-862 patch 5696
zeux/meshoptimizer zeux__meshoptimizer-862 test_patch 595
zeux/meshoptimizer zeux__meshoptimizer-862 problem_statement 167
zeux/meshoptimizer zeux__meshoptimizer-862 hints_text 82
zeux/meshoptimizer zeux__meshoptimizer-848 patch 1030
zeux/meshoptimizer zeux__meshoptimizer-848 problem_statement 326
zeux/meshoptimizer zeux__meshoptimizer-848 hints_text 1156
zeux/meshoptimizer zeux__meshoptimizer-807 patch 1480
zeux/meshoptimizer zeux__meshoptimizer-807 problem_statement 330
zeux/meshoptimizer zeux__meshoptimizer-807 hints_text 261
zeux/meshoptimizer zeux__meshoptimizer-709 patch 2799
zeux/meshoptimizer zeux__meshoptimizer-709 problem_statement 195
zeux/meshoptimizer zeux__meshoptimizer-709 hints_text 139
zeux/meshoptimizer zeux__meshoptimizer-696 patch 2470
zeux/meshoptimizer zeux__meshoptimizer-696 problem_statement 196
zeux/meshoptimizer zeux__meshoptimizer-692 patch 3455
zeux/meshoptimizer zeux__meshoptimizer-692 problem_statement 46
zeux/meshoptimizer zeux__meshoptimizer-692 hints_text 189
zeux/meshoptimizer zeux__meshoptimizer-542 patch 1142
zeux/meshoptimizer zeux__meshoptimizer-542 problem_statement 216
zeux/meshoptimizer zeux__meshoptimizer-542 hints_text 69
zeux/meshoptimizer zeux__meshoptimizer-540 patch 336
zeux/meshoptimizer zeux__meshoptimizer-540 problem_statement 876
zeux/meshoptimizer zeux__meshoptimizer-540 hints_text 134
zeux/meshoptimizer zeux__meshoptimizer-369 patch 197
zeux/meshoptimizer zeux__meshoptimizer-369 problem_statement 217
zeux/meshoptimizer zeux__meshoptimizer-369 hints_text 46
zeux/meshoptimizer zeux__meshoptimizer-340 patch 766
zeux/meshoptimizer zeux__meshoptimizer-340 problem_statement 176
zeux/meshoptimizer zeux__meshoptimizer-340 hints_text 736
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-279 patch 291
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-279 problem_statement 331
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-279 hints_text 76
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-238 patch 1743
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-238 problem_statement 15
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-238 hints_text 1933
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-235 patch 1362
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-235 problem_statement 98
ayoubfaouzi/al-khaser ayoubfaouzi__al-khaser-235 hints_text 26
tensorflow/serving tensorflow__serving-1819 patch 1085
tensorflow/serving tensorflow__serving-1819 problem_statement 169
tensorflow/serving tensorflow__serving-1819 hints_text 334
microsoft/GSL microsoft__GSL-1140 patch 494
microsoft/GSL microsoft__GSL-1140 test_patch 829
microsoft/GSL microsoft__GSL-1140 problem_statement 158
microsoft/GSL microsoft__GSL-1140 hints_text 205
microsoft/GSL microsoft__GSL-986 patch 388
microsoft/GSL microsoft__GSL-986 test_patch 243
microsoft/GSL microsoft__GSL-986 problem_statement 113
microsoft/GSL microsoft__GSL-986 hints_text 99
microsoft/GSL microsoft__GSL-981 patch 261
microsoft/GSL microsoft__GSL-981 test_patch 1515
microsoft/GSL microsoft__GSL-981 problem_statement 54
microsoft/GSL microsoft__GSL-981 hints_text 154
teja963/Advanced-DSA-and-CS-Theory teja963__Advanced-DSA-and-CS-Theory-4 patch 12473
teja963/Advanced-DSA-and-CS-Theory teja963__Advanced-DSA-and-CS-Theory-4 problem_statement 1157
cvxpy/cvxpy cvxpy__cvxpy-2636 patch 1011
cvxpy/cvxpy cvxpy__cvxpy-2636 problem_statement 172
cvxpy/cvxpy cvxpy__cvxpy-2636 hints_text 103
cvxpy/cvxpy cvxpy__cvxpy-2585 patch 2452
cvxpy/cvxpy cvxpy__cvxpy-2585 problem_statement 367
cvxpy/cvxpy cvxpy__cvxpy-2480 patch 160862
cvxpy/cvxpy cvxpy__cvxpy-2480 problem_statement 473
cvxpy/cvxpy cvxpy__cvxpy-2480 hints_text 619
cvxpy/cvxpy cvxpy__cvxpy-2334 patch 224
cvxpy/cvxpy cvxpy__cvxpy-2334 problem_statement 157
cvxpy/cvxpy cvxpy__cvxpy-2334 hints_text 302
cvxpy/cvxpy cvxpy__cvxpy-1952 patch 4759
cvxpy/cvxpy cvxpy__cvxpy-1952 test_patch 1544
cvxpy/cvxpy cvxpy__cvxpy-1952 problem_statement 472
cvxpy/cvxpy cvxpy__cvxpy-1952 hints_text 43
cvxpy/cvxpy cvxpy__cvxpy-1835 patch 208
cvxpy/cvxpy cvxpy__cvxpy-1835 test_patch 303
cvxpy/cvxpy cvxpy__cvxpy-1835 problem_statement 182
cvxpy/cvxpy cvxpy__cvxpy-1556 patch 352
cvxpy/cvxpy cvxpy__cvxpy-1556 test_patch 242
cvxpy/cvxpy cvxpy__cvxpy-1556 problem_statement 1050
cvxpy/cvxpy cvxpy__cvxpy-1556 hints_text 673
cvxpy/cvxpy cvxpy__cvxpy-1309 patch 259
cvxpy/cvxpy cvxpy__cvxpy-1309 problem_statement 352
cvxpy/cvxpy cvxpy__cvxpy-1309 hints_text 15
antler119/system_tray antler119__system_tray-62 patch 1073
antler119/system_tray antler119__system_tray-62 problem_statement 125
antler119/system_tray antler119__system_tray-62 hints_text 41
pixie-io/pixie pixie-io__pixie-2142 patch 266
pixie-io/pixie pixie-io__pixie-2142 problem_statement 165
pixie-io/pixie pixie-io__pixie-2142 hints_text 101
pixie-io/pixie pixie-io__pixie-2032 patch 242
pixie-io/pixie pixie-io__pixie-2032 problem_statement 441
pixie-io/pixie pixie-io__pixie-1685 patch 17768
pixie-io/pixie pixie-io__pixie-1685 test_patch 821
pixie-io/pixie pixie-io__pixie-1685 problem_statement 582
pixie-io/pixie pixie-io__pixie-1679 patch 1947
pixie-io/pixie pixie-io__pixie-1679 test_patch 1901
pixie-io/pixie pixie-io__pixie-1679 problem_statement 208
pixie-io/pixie pixie-io__pixie-1679 hints_text 339
pixie-io/pixie pixie-io__pixie-1186 patch 5032
pixie-io/pixie pixie-io__pixie-1186 test_patch 233
pixie-io/pixie pixie-io__pixie-1186 problem_statement 45
swig/swig swig__swig-3159 patch 1420
swig/swig swig__swig-3159 test_patch 443
swig/swig swig__swig-3159 problem_statement 204
swig/swig swig__swig-3159 hints_text 2905
swig/swig swig__swig-2676 patch 209
swig/swig swig__swig-2676 problem_statement 153
swig/swig swig__swig-2661 patch 724
swig/swig swig__swig-2661 problem_statement 49
swig/swig swig__swig-2661 hints_text 370
swig/swig swig__swig-2225 patch 610
swig/swig swig__swig-2225 test_patch 549
swig/swig swig__swig-2225 problem_statement 236
swig/swig swig__swig-1945 patch 234
swig/swig swig__swig-1945 test_patch 426
swig/swig swig__swig-1945 problem_statement 242
swig/swig swig__swig-1945 hints_text 900
sysown/proxysql sysown__proxysql-4908 patch 3106
sysown/proxysql sysown__proxysql-4908 problem_statement 392
sysown/proxysql sysown__proxysql-4908 hints_text 1741
sysown/proxysql sysown__proxysql-4904 patch 1693
sysown/proxysql sysown__proxysql-4904 problem_statement 215
sysown/proxysql sysown__proxysql-4881 patch 468
sysown/proxysql sysown__proxysql-4881 test_patch 12405
sysown/proxysql sysown__proxysql-4881 problem_statement 259
sysown/proxysql sysown__proxysql-4859 patch 4024
sysown/proxysql sysown__proxysql-4859 test_patch 258
sysown/proxysql sysown__proxysql-4859 problem_statement 328
sysown/proxysql sysown__proxysql-4648 patch 231
sysown/proxysql sysown__proxysql-4648 problem_statement 108
sysown/proxysql sysown__proxysql-4605 patch 3030
sysown/proxysql sysown__proxysql-4605 problem_statement 141
sysown/proxysql sysown__proxysql-4605 hints_text 674
sysown/proxysql sysown__proxysql-4588 patch 4493
sysown/proxysql sysown__proxysql-4588 test_patch 32149
sysown/proxysql sysown__proxysql-4588 problem_statement 387
sysown/proxysql sysown__proxysql-4518 patch 4561
sysown/proxysql sysown__proxysql-4518 problem_statement 150
sysown/proxysql sysown__proxysql-4504 patch 225
sysown/proxysql sysown__proxysql-4504 problem_statement 1362
sysown/proxysql sysown__proxysql-4504 hints_text 6503
sysown/proxysql sysown__proxysql-4308 patch 1672
sysown/proxysql sysown__proxysql-4308 test_patch 1820
sysown/proxysql sysown__proxysql-4308 problem_statement 368
sysown/proxysql sysown__proxysql-4308 hints_text 12
sysown/proxysql sysown__proxysql-4306 patch 1735
sysown/proxysql sysown__proxysql-4306 test_patch 22280
sysown/proxysql sysown__proxysql-4306 problem_statement 2600
sysown/proxysql sysown__proxysql-4287 patch 223
sysown/proxysql sysown__proxysql-4287 test_patch 1123
sysown/proxysql sysown__proxysql-4287 problem_statement 6689
sysown/proxysql sysown__proxysql-4287 hints_text 21830
sysown/proxysql sysown__proxysql-4135 patch 1252
sysown/proxysql sysown__proxysql-4135 test_patch 1184
sysown/proxysql sysown__proxysql-4135 problem_statement 1310
sysown/proxysql sysown__proxysql-4135 hints_text 716
sysown/proxysql sysown__proxysql-3848 patch 11029
sysown/proxysql sysown__proxysql-3848 test_patch 20966
sysown/proxysql sysown__proxysql-3848 problem_statement 420
sysown/proxysql sysown__proxysql-3807 patch 1044
sysown/proxysql sysown__proxysql-3807 test_patch 750
sysown/proxysql sysown__proxysql-3807 problem_statement 106
sysown/proxysql sysown__proxysql-3798 patch 4739
sysown/proxysql sysown__proxysql-3798 problem_statement 306
sysown/proxysql sysown__proxysql-3798 hints_text 1
sysown/proxysql sysown__proxysql-3645 patch 17159
sysown/proxysql sysown__proxysql-3645 test_patch 60860
sysown/proxysql sysown__proxysql-3645 problem_statement 506
sysown/proxysql sysown__proxysql-3645 hints_text 1755
sysown/proxysql sysown__proxysql-3635 patch 20386
sysown/proxysql sysown__proxysql-3635 test_patch 11239
sysown/proxysql sysown__proxysql-3635 problem_statement 2973
sysown/proxysql sysown__proxysql-3604 patch 438
sysown/proxysql sysown__proxysql-3604 test_patch 7114
sysown/proxysql sysown__proxysql-3604 problem_statement 4216
sysown/proxysql sysown__proxysql-3604 hints_text 1
sysown/proxysql sysown__proxysql-3602 patch 1469
sysown/proxysql sysown__proxysql-3602 test_patch 7889
sysown/proxysql sysown__proxysql-3602 problem_statement 794
sysown/proxysql sysown__proxysql-3602 hints_text 1
sysown/proxysql sysown__proxysql-3600 patch 3960
sysown/proxysql sysown__proxysql-3600 test_patch 6150
sysown/proxysql sysown__proxysql-3600 problem_statement 803
sysown/proxysql sysown__proxysql-3600 hints_text 5
sysown/proxysql sysown__proxysql-3507 patch 396
sysown/proxysql sysown__proxysql-3507 problem_statement 161
sysown/proxysql sysown__proxysql-3505 patch 4091
sysown/proxysql sysown__proxysql-3505 test_patch 5721
sysown/proxysql sysown__proxysql-3505 problem_statement 1278
sysown/proxysql sysown__proxysql-3505 hints_text 1
sysown/proxysql sysown__proxysql-3358 patch 1994
sysown/proxysql sysown__proxysql-3358 problem_statement 105
sysown/proxysql sysown__proxysql-3308 patch 6993
sysown/proxysql sysown__proxysql-3308 test_patch 4264
sysown/proxysql sysown__proxysql-3308 problem_statement 135
sysown/proxysql sysown__proxysql-3308 hints_text 1518
sysown/proxysql sysown__proxysql-3234 patch 926
sysown/proxysql sysown__proxysql-3234 problem_statement 2018
sysown/proxysql sysown__proxysql-3234 hints_text 1917
OpenAtomFoundation/pikiwidb OpenAtomFoundation__pikiwidb-2688 patch 488
OpenAtomFoundation/pikiwidb OpenAtomFoundation__pikiwidb-2688 problem_statement 125
OpenAtomFoundation/pikiwidb OpenAtomFoundation__pikiwidb-2688 hints_text 103
OpenAtomFoundation/pikiwidb OpenAtomFoundation__pikiwidb-2638 patch 4624
OpenAtomFoundation/pikiwidb OpenAtomFoundation__pikiwidb-2638 test_patch 187
OpenAtomFoundation/pikiwidb OpenAtomFoundation__pikiwidb-2638 problem_statement 1682
milvus-io/knowhere milvus-io__knowhere-1015 patch 1522
milvus-io/knowhere milvus-io__knowhere-1015 test_patch 5433
milvus-io/knowhere milvus-io__knowhere-1015 problem_statement 42
Viatorus/emio Viatorus__emio-107 patch 1798
Viatorus/emio Viatorus__emio-107 problem_statement 100
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-884 patch 5322
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-884 problem_statement 56
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-884 hints_text 132
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-883 patch 6653
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-883 problem_statement 29
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-881 patch 351
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-881 problem_statement 94
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-880 patch 2989
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-880 problem_statement 149
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-880 hints_text 40
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-271 patch 75886
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-271 problem_statement 157
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-243 patch 77251
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-243 problem_statement 77
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-237 patch 16234
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-237 problem_statement 43
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-219 patch 17451
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-219 problem_statement 48
ReactiveDrop/reactivedrop_public_src ReactiveDrop__reactivedrop_public_src-219 hints_text 222
turanszkij/WickedEngine turanszkij__WickedEngine-716 patch 429
turanszkij/WickedEngine turanszkij__WickedEngine-716 problem_statement 143
turanszkij/WickedEngine turanszkij__WickedEngine-716 hints_text 77
HARPLab/DReyeVR HARPLab__DReyeVR-106 patch 5824
HARPLab/DReyeVR HARPLab__DReyeVR-106 problem_statement 205
HARPLab/DReyeVR HARPLab__DReyeVR-106 hints_text 1422
YimMenu/HorseMenu YimMenu__HorseMenu-94 patch 1710
YimMenu/HorseMenu YimMenu__HorseMenu-94 problem_statement 16
YimMenu/HorseMenu YimMenu__HorseMenu-94 hints_text 1231
sudara/melatonin_blur sudara__melatonin_blur-74 patch 245
sudara/melatonin_blur sudara__melatonin_blur-74 problem_statement 25
sudara/melatonin_blur sudara__melatonin_blur-74 hints_text 182
free-audio/clap-wrapper free-audio__clap-wrapper-367 patch 534
free-audio/clap-wrapper free-audio__clap-wrapper-367 problem_statement 62
free-audio/clap-wrapper free-audio__clap-wrapper-367 hints_text 215
project-sternbergia/cybergear_m5 project-sternbergia__cybergear_m5-40 patch 1522
project-sternbergia/cybergear_m5 project-sternbergia__cybergear_m5-40 problem_statement 455
project-sternbergia/cybergear_m5 project-sternbergia__cybergear_m5-40 hints_text 909
benbovy/spherely benbovy__spherely-82 patch 915
benbovy/spherely benbovy__spherely-82 test_patch 588
benbovy/spherely benbovy__spherely-82 problem_statement 103
benbovy/spherely benbovy__spherely-82 hints_text 292
redboltz/async_mqtt redboltz__async_mqtt-315 patch 184423
redboltz/async_mqtt redboltz__async_mqtt-315 test_patch 37250
redboltz/async_mqtt redboltz__async_mqtt-315 problem_statement 428
redboltz/async_mqtt redboltz__async_mqtt-315 hints_text 514
redboltz/async_mqtt redboltz__async_mqtt-222 patch 202062
redboltz/async_mqtt redboltz__async_mqtt-222 test_patch 2232
redboltz/async_mqtt redboltz__async_mqtt-222 problem_statement 34
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-158 patch 300
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-158 problem_statement 37
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-158 hints_text 41
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-61 patch 1508
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-61 problem_statement 90
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-56 patch 408
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-56 test_patch 311
GaloisInc/cclyzerpp GaloisInc__cclyzerpp-56 problem_statement 22
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-814 patch 12232
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-814 problem_statement 2323
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-814 hints_text 1640
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-718 patch 309
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-718 test_patch 9417
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-718 problem_statement 452
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-718 hints_text 456
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-658 patch 539
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-658 problem_statement 468
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-648 patch 50869
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-648 test_patch 8678
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-648 problem_statement 188
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-561 patch 279
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-561 problem_statement 14
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-420 patch 8746
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-420 test_patch 895
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-420 problem_statement 397
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-383 patch 539
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-383 problem_statement 414
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-58 patch 181
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-58 test_patch 1853
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-58 problem_statement 23
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-53 patch 1980
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-53 test_patch 543
PowerGridModel/power-grid-model PowerGridModel__power-grid-model-53 problem_statement 15
vabold/Kinoko vabold__Kinoko-107 patch 9713
vabold/Kinoko vabold__Kinoko-107 test_patch 202
vabold/Kinoko vabold__Kinoko-107 problem_statement 8
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-404 patch 204
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-404 problem_statement 187
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-399 patch 557
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-399 problem_statement 43
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-399 hints_text 43
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-358 patch 4335
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-358 problem_statement 122
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-358 hints_text 390
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-357 patch 4131
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-357 problem_statement 122
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-357 hints_text 390
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-249 patch 2521
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-249 problem_statement 463
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-249 hints_text 545
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-224 patch 9149
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-224 problem_statement 356
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-125 patch 3492
ouster-lidar/ouster-ros ouster-lidar__ouster-ros-125 problem_statement 222
nvidia-holoscan/holohub nvidia-holoscan__holohub-419 patch 748
nvidia-holoscan/holohub nvidia-holoscan__holohub-419 problem_statement 119
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-188 patch 285
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-188 problem_statement 82
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-188 hints_text 3400
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-154 patch 2611
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-154 test_patch 251
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-154 problem_statement 61
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-65 patch 1253
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-65 test_patch 522
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-65 problem_statement 64
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-42 patch 5937
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-42 test_patch 630
riscv-software-src/riscv-perf-model riscv-software-src__riscv-perf-model-42 problem_statement 618
googleforgames/global-multiplayer-demo googleforgames__global-multiplayer-demo-94 patch 1240
googleforgames/global-multiplayer-demo googleforgames__global-multiplayer-demo-94 problem_statement 47
googleforgames/global-multiplayer-demo googleforgames__global-multiplayer-demo-94 hints_text 214
Disservin/fastchess Disservin__fastchess-288 patch 1682
Disservin/fastchess Disservin__fastchess-288 problem_statement 50
Disservin/fastchess Disservin__fastchess-288 hints_text 224
JDRaftKeeper/RaftKeeper JDRaftKeeper__RaftKeeper-352 patch 11238
JDRaftKeeper/RaftKeeper JDRaftKeeper__RaftKeeper-352 test_patch 1174
